ROW_NUM,NUMBER_RECORDS,LINK,SPEC_LOCALITY,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS,GENUS,SPECIES,COLLECTORS,YEAR_COLLECTED,MONTH_COLLECTED,DAY_COLLECTED,AGE,EAR_FROM_NOTCH,EAR_LENGTH_MM,HIND_FOOT_WITH_CLAW,HIND_FOOT_W_CLAW_MM,SEX,TAIL_LENGTH,TAIL_LENGTH_MM,TOTAL_LENGTH,TOTAL_LENGTH_MM,WEIGHT,MASS_G
931,1,https://arctos.database.museum/search.cfm?collection_object_id=31671631,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1956,8,7,,,,,,male,190 mm,190,680 mm,680,,
973,1,https://arctos.database.museum/search.cfm?collection_object_id=31657147,Peshtigo Forest Preserve,,,,Erethizon,Erethizon dorsatum,Harland W. Mossman,1938,10,7,,,,,,male,203 mm,203,648 mm,648,,
1068,1,https://arctos.database.museum/search.cfm?collection_object_id=27045791,"Shaniko; 5 mi S, 5 mi W",44.9315,-120.8532,3428,Erethizon,Erethizon dorsatum,,1959,10,17,,28 mm,28,87 mm,87,male,206 mm,206,962 mm,962,,
1216,1,https://arctos.database.museum/search.cfm?collection_object_id=28069685,Woodchuck Cr. E of Florence,,,,Erethizon,Erethizon dorsatum,unknown,1958,11,8,,,,92 mm,92,male,159 mm,159,672 mm,672,,
1219,1,https://arctos.database.museum/search.cfm?collection_object_id=24130720,Yellow Jacket,37.53033318,-108.7152094,1000,Erethizon,Erethizon dorsatum,Al Brew,1961,7,27,,35 mm,35,82 mm,82,male,180 mm,180,630 mm,630,,
9,1,https://arctos.database.museum/search.cfm?collection_object_id=10177381,"0.5 mi W Debbs Creek, Pilot Knob",41.09528,-114.13056,7268,Erethizon,Erethizon dorsatum,Ward C. Russell,1935,7,20,,,,,,male,,,,,,
13,1,https://arctos.database.museum/search.cfm?collection_object_id=28674516,0.7 mi E Big Spring,32.250279,-101.466318,9142,Erethizon,Erethizon dorsatum,Lynn A. Simpson,1992,12,4,,,,,,male,,,,,,
14,1,https://arctos.database.museum/search.cfm?collection_object_id=28700078,"0.7 mi N, 6.3 mi W San Angelo, FM 2288",31.474311,-100.543198,2000,Erethizon,Erethizon dorsatum,Krysta D. Demere,2011,10,5,,,,,,male,,,,,,
21,1,https://arctos.database.museum/search.cfm?collection_object_id=29405007,10 mi N Provo,40.3787777,-111.6599646,15728,Erethizon,Erethizon dorsatum,H. Duane Smith,1969,11,1,,,,,,male,,,,,,
22,1,https://arctos.database.museum/search.cfm?collection_object_id=28667076,"10 mi S, 7.6 mi W San Angelo",31.318401,-100.565798,5000,Erethizon,Erethizon dorsatum,"Rebecca Ann Maxwell, Terry C. Maxwell",1991,10,19,,,,,,male,,,,,,
28,1,https://arctos.database.museum/search.cfm?collection_object_id=28666561,"11.5 mi N, 20 mi W Mertzon",31.471246,-101.135113,4000,Erethizon,Erethizon dorsatum,Don W. Jones,1989,7,28,,,,,,male,,,,,,
30,1,https://arctos.database.museum/search.cfm?collection_object_id=31068241,"11 mi S, 8 1/2 mi W Ekalaka, Chalk Buttes",,,,Erethizon,Erethizon dorsatum,,1973,9,22,,,,,,male,,,,,,
32,1,https://arctos.database.museum/search.cfm?collection_object_id=2217017,"11 road miles south of Craig, on Highway 13",40.4032979,-107.6300096,1143,Erethizon,Erethizon dorsatum,William M. Caire,1975,7,3,,,,,,male,,,,,,
43,1,https://arctos.database.museum/search.cfm?collection_object_id=22656708,12 miles up Publatook,,,,Erethizon,Erethizon dorsatum,Robert L. Rausch,1958,4,21,,,,,,male,,,,,,
48,1,https://arctos.database.museum/search.cfm?collection_object_id=10187801,12 mi S Colorado Spring,38.65987807,-104.8212675,1609,Erethizon,Erethizon dorsatum,Milton Hildebrand,1945,10,21,,,,,,male,,,,,,
51,1,https://arctos.database.museum/search.cfm?collection_object_id=31061717,13 mi NNW Amidon,46.6586,-103.2116,4698,Erethizon,Erethizon dorsatum,,1960,9,8,,,,,,male,,,,,,
59,1,https://arctos.database.museum/search.cfm?collection_object_id=10180154,1.5 mi E Edgewood,38.96083,-119.91298,3235,Erethizon,Erethizon dorsatum,E. Raymond Hall,1940,7,15,,,,,,male,,,,,,
60,1,https://arctos.database.museum/search.cfm?collection_object_id=28822672,~1.5 mi E on US 277 from jct w/ County Rd 403,32.072479,-100.202211,,Erethizon,Erethizon dorsatum,Robert C. Dowler,2014,12,6,,,,,,male,,,,,,
70,1,https://arctos.database.museum/search.cfm?collection_object_id=2880334,"16 mi S, 2 mi E Delta Junction",,,,Erethizon,Erethizon dorsatum,Woodrow W. Goodpaster,1979,12,16,,,,,,male,,,,,,
77,1,https://arctos.database.museum/search.cfm?collection_object_id=10172692,18 mi W Flagstaff,35.1981,-111.9687,31031,Erethizon,Erethizon dorsatum,J. E. Law,1919,9,8,,,,,,male,,,,,,
89,1,https://arctos.database.museum/search.cfm?collection_object_id=26325145,1 mi N Camp Pinta,40.87444,-110.87556,72420,Erethizon,Erethizon dorsatum,Kathryn M. Kohler,1968,10,17,,,,,,male,,,,,,
104,1,https://arctos.database.museum/search.cfm?collection_object_id=22521955,20 miles ESE Cheyenne,41.028545,-104.464178,10956,Erethizon,Erethizon dorsatum,G. Mehalow,1965,3,27,,,,,,male,,,,,,
106,1,https://arctos.database.museum/search.cfm?collection_object_id=2213710,20 miles south and 12 miles east of Rangely,39.797382,-108.578445,7000,Erethizon,Erethizon dorsatum,Robert B. Finley Jr.,1974,9,18,,,,,,male,,,,,,
107,1,https://arctos.database.museum/search.cfm?collection_object_id=28674543,20 mi N San Angelo,31.753899,-100.43667,7500,Erethizon,Erethizon dorsatum,Terry C. Maxwell,1988,3,1,,,,,,male,,,,,,
109,1,https://arctos.database.museum/search.cfm?collection_object_id=31068471,"2 1/2 mi S, 5 1/2 mi W Duxbury",46.0962,-92.7351,583,Erethizon,Erethizon dorsatum,,1975,11,15,,,,,,male,,,,,,
115,1,https://arctos.database.museum/search.cfm?collection_object_id=31067349,"24 mi N, 3 mi E Aitkin",46.8805,-93.647,3199,Erethizon,Erethizon dorsatum,,1972,10,15,,,,,,male,,,,,,
120,1,https://arctos.database.museum/search.cfm?collection_object_id=25926674,.25 MI S JCT GATEWAY N & TRANSMT RD.,31.92,-106.41,4206,Erethizon,Erethizon dorsatum,Leslie N. Carraway,1975,8,3,,,,,,male,,,,,,
124,1,https://arctos.database.museum/search.cfm?collection_object_id=2608457,2.5 mi W Jct SR 211 & Hwy 180 W,,,,Erethizon,Erethizon dorsatum,John F. Mulligan,1989,12,,,,,,,male,,,,,,
134,1,https://arctos.database.museum/search.cfm?collection_object_id=31063495,2 mi NE Page,45.90798,-93.63398,3240,Erethizon,Erethizon dorsatum,,1969,,,,,,,,male,,,,,,
141,1,https://arctos.database.museum/search.cfm?collection_object_id=31061840,2 mi SE Fish Lake,45.3831,-93.137,3018,Erethizon,Erethizon dorsatum,,1963,7,27,,,,,,male,,,,,,
154,1,https://arctos.database.museum/search.cfm?collection_object_id=28671523,"3.2 mi N, 4.2 mi W Christoval, FM 2335",31.240199,-100.569631,1500,Erethizon,Erethizon dorsatum,,1989,10,21,,,,,,male,,,,,,
156,1,https://arctos.database.museum/search.cfm?collection_object_id=2880450,3.5 mi NW Alpine,33.8840604,-109.186171,2496,Erethizon,Erethizon dorsatum,Donald F. Hoffmeister,1953,8,21,,,,,,male,,,,,,
158,1,https://arctos.database.museum/search.cfm?collection_object_id=10181801,3.5 mi S Bridgeport,38.206285,-119.226294,402,Erethizon,Erethizon dorsatum,Joye H. Severaid,1947,10,13,,,,,,male,,,,,,
166,1,https://arctos.database.museum/search.cfm?collection_object_id=10172689,3 mi E Mitchell,41.9406,-103.7482,4574,Erethizon,Erethizon dorsatum,Myron H. Swenk,1915,9,26,,,,,,male,,,,,,
179,1,https://arctos.database.museum/search.cfm?collection_object_id=28671524,3 mi S Christoval,31.149638,-100.493352,2500,Erethizon,Erethizon dorsatum,Robert C. Dowler,1991,10,4,,,,,,male,,,,,,
180,1,https://arctos.database.museum/search.cfm?collection_object_id=30115603,3 mi S Junction,,,,Erethizon,Erethizon dorsatum,Thomas E. Lee Jr.,1995,2,19,,,,,,male,,,,,,
181,1,https://arctos.database.museum/search.cfm?collection_object_id=2594678,3 mi S Silver City,,,,Erethizon,Erethizon dorsatum,,1965,10,16,,,,,,male,,,,,,
184,1,https://arctos.database.museum/search.cfm?collection_object_id=28667052,4.5 mi S Miles,31.548126,-100.217424,5000,Erethizon,Erethizon dorsatum,"Mark D. Engstrom, Terry C. Maxwell",1987,11,17,,,,,,male,,,,,,
195,1,https://arctos.database.museum/search.cfm?collection_object_id=10176520,4 mi S Marysvale,38.44944,-112.22944,6264,Erethizon,Erethizon dorsatum,L. M. Boyers,1933,8,6,,,,,,male,,,,,,
200,1,https://arctos.database.museum/search.cfm?collection_object_id=26262440,"500 S and Douglas Street, Salt Lake City",40.75865,-111.85455,161,Erethizon,Erethizon dorsatum,,1931,9,15,,,,,,male,,,,,,
204,1,https://arctos.database.museum/search.cfm?collection_object_id=10183982,5 mi E Auburn,38.8981121,-120.9840213,8003,Erethizon,Erethizon dorsatum,,1968,12,16,,,,,,male,,,,,,
208,1,https://arctos.database.museum/search.cfm?collection_object_id=10178698,"5 mi NE Granite Well, Providence Mts.",35.1303,-115.3861,1000,Erethizon,Erethizon dorsatum,F. Wallace Taber,1937,12,28,,,,,,male,,,,,,
214,1,https://arctos.database.museum/search.cfm?collection_object_id=25955780,5 MI S PINON ON OLD RD. TO OROGRANDE,32.551,-105.432,3322,Erethizon,Erethizon dorsatum,George M. Ferguson,1977,12,29,,,,,,male,,,,,,
215,1,https://arctos.database.museum/search.cfm?collection_object_id=31066907,"5 mi SW Hilip, Hwy 14",43.9878,-101.7394,4120,Erethizon,Erethizon dorsatum,,1972,9,11,,,,,,male,,,,,,
216,1,https://arctos.database.museum/search.cfm?collection_object_id=28666562,5 mi SW Mertzon,31.210338,-100.876975,4000,Erethizon,Erethizon dorsatum,Michael S. O'Rourke,1991,10,12,,,,,,male,,,,,,
217,1,https://arctos.database.museum/search.cfm?collection_object_id=26340240,"5 mi up Middle Canyon, 5 mi E Tooele",40.49191,-112.20131,818,Erethizon,Erethizon dorsatum,Robert K. Selander,1949,4,15,,,,,,male,,,,,,
221,1,https://arctos.database.museum/search.cfm?collection_object_id=31440680,"6.9 mi N, 1.3 mi E Stone (North Grape Creek Rd)",30.333532,-98.649697,,Erethizon,Erethizon dorsatum,Kristen L. Kothmann,2017,7,30,,,,,,male,,,,,,
227,1,https://arctos.database.museum/search.cfm?collection_object_id=10177140,6 mi SE Albion,42.3513,-113.4943,5029,Erethizon,Erethizon dorsatum,William B. Davis,1935,6,11,,,,,,male,,,,,,
233,1,https://arctos.database.museum/search.cfm?collection_object_id=31457045,7.36 km SW Junction Loop 306 and Rt 67 intersection,31.398762,-100.574175,,Erethizon,Erethizon dorsatum,Landon C. Webb,2021,2,24,,,,,,male,,,,,,
235,1,https://arctos.database.museum/search.cfm?collection_object_id=28700097,"7.7 mi S, 14.3 mi W San Angelo",31.347221,-100.6865,2000,Erethizon,Erethizon dorsatum,Robert C. Dowler,2008,1,11,,,,,,male,,,,,,
236,1,https://arctos.database.museum/search.cfm?collection_object_id=10182282,"7 mi E, 3 mi N Susanville",40.46328,-120.51596,23073,Erethizon,Erethizon dorsatum,Gordon W. Gullion,1951,1,27,,,,,,male,,,,,,
240,1,https://arctos.database.museum/search.cfm?collection_object_id=28666568,7 mi S San Angelo,31.296024,-100.43873,10000,Erethizon,Erethizon dorsatum,Russell John Clark,1991,10,18,,,,,,male,,,,,,
244,1,https://arctos.database.museum/search.cfm?collection_object_id=28694105,8.4 mi E Talpa,31.762446,-99.566444,2000,Erethizon,Erethizon dorsatum,Robert C. Dowler,2006,3,26,,,,,,male,,,,,,
245,1,https://arctos.database.museum/search.cfm?collection_object_id=29788628,8.7 Km SE Marquette,46.474493,-87.332192,1700,Erethizon,Erethizon dorsatum,Kurt Egan Galbreath,2017,11,30,,,,,,male,,,,,,
247,1,https://arctos.database.museum/search.cfm?collection_object_id=1998066,8 mi E Albuquerque on I-40; N 35 05.892' W 106 20.838,,,,Erethizon,Erethizon dorsatum,David S. Tinnin,1996,9,30,,,,,,male,,,,,,
248,1,https://arctos.database.museum/search.cfm?collection_object_id=31061678,8 mi E Hill City,46.9933,-93.4291,11158,Erethizon,Erethizon dorsatum,,1959,2,28,,,,,,male,,,,,,
252,1,https://arctos.database.museum/search.cfm?collection_object_id=28821687,8 mi S Sonora on US 277 near East Fork Devils River Crossing,30.45750394,-100.6990588,,Erethizon,Erethizon dorsatum,Robert C. Dowler,2014,10,18,,,,,,male,,,,,,
257,1,https://arctos.database.museum/search.cfm?collection_object_id=10180812,"9.5 mi W, 1.25 mi S Lone Pine, Lone Pine Creek",36.587269,-118.236849,30,Erethizon,Erethizon dorsatum,Ward C. Russell,1942,5,25,,,,,,male,,,,,,
261,1,https://arctos.database.museum/search.cfm?collection_object_id=1915068,"9 MI. NE. RATON, HWY 526, SUGARITE CANYON PARK",36.944168,-104.381111,1609,Erethizon,Erethizon dorsatum,,1986,10,12,,,,,,male,,,,,,
272,1,https://arctos.database.museum/search.cfm?collection_object_id=22656810,Agiak,,,,Erethizon,Erethizon dorsatum,Robert L. Rausch,1959,3,28,,,,,,male,,,,,,
273,1,https://arctos.database.museum/search.cfm?collection_object_id=22656812,Agiak,,,,Erethizon,Erethizon dorsatum,Robert L. Rausch,1959,3,31,,,,,,male,,,,,,
275,1,https://arctos.database.museum/search.cfm?collection_object_id=22656772,Agiak Creek,,,,Erethizon,Erethizon dorsatum,Robert L. Rausch,1959,4,2,,,,,,male,,,,,,
278,1,https://arctos.database.museum/search.cfm?collection_object_id=22486953,Albany County,41.66667,-105.7,14542,Erethizon,Erethizon dorsatum,A. McIntosh,1928,1,28,,,,,,male,,,,,,
288,1,https://arctos.database.museum/search.cfm?collection_object_id=1871462,"Albuquerque BioPark Zoo, Albuquerque",35.078382,-106.663485,500,Erethizon,Erethizon dorsatum,"David J. Hafner, ABQ BioPark",1980,6,3,,,,,,male,,,,,,
290,1,https://arctos.database.museum/search.cfm?collection_object_id=21379199,"Albuquerque, Bosque School",,,,Erethizon,Erethizon dorsatum,unknown,2005,,,,,,,,male,,,,,,
299,1,https://arctos.database.museum/search.cfm?collection_object_id=1758691,"ALBUQ., UNM; T10N, R3E",35.0837707,-106.176171,,Erethizon,Erethizon dorsatum,C. Butler,1941,10,6,,,,,,male,,,,,,
302,1,https://arctos.database.museum/search.cfm?collection_object_id=31671613,Along north branch of Lily River,,,,Erethizon,Erethizon dorsatum,,1930,5,16,old adult,,,,,male,,,,,,
306,1,https://arctos.database.museum/search.cfm?collection_object_id=2033737,"Anchorage, Arctic Valley Ski Bowl",,,,Erethizon,Erethizon dorsatum,Robert L. Rausch,1955,11,26,,,,,,male,,,,,,
314,1,https://arctos.database.museum/search.cfm?collection_object_id=31076854,Ash Lake (N Orr),48.2147,-92.9356,1944,Erethizon,Erethizon dorsatum,,1958,1,5,,,,,,male,,,,,,
323,1,https://arctos.database.museum/search.cfm?collection_object_id=10172285,"Badger Peak, 5 mi NE Yreka",41.5986602,-121.6280763,834,Erethizon,Erethizon dorsatum,Joseph Scattergood Dixon,1919,2,7,,,,,,male,,,,,,
324,1,https://arctos.database.museum/search.cfm?collection_object_id=10174068,Baker Creek,38.96917,-114.28,24166,Erethizon,Erethizon dorsatum,E. Raymond Hall,1929,6,16,,,,,,male,,,,,,
328,1,https://arctos.database.museum/search.cfm?collection_object_id=26279053,Baldy Ranger Station,39.13917,-111.50333,404,Erethizon,Erethizon dorsatum,A. W. Moore,1927,9,11,,,,,,male,,,,,,
331,1,https://arctos.database.museum/search.cfm?collection_object_id=10173917,"Barkerville, Cariboo District",53.0667,-121.5167,3615,Erethizon,Erethizon dorsatum,Thomas T. McCabe,1929,1,1,,,,,,male,,,,,,
349,1,https://arctos.database.museum/search.cfm?collection_object_id=503878,"between mile 217 and 218 Parks Hwy., Healy Quad",63.49516667,-148.8183333,37,Erethizon,Erethizon dorsatum,"Link E. Olson, Brandy K. Jacobsen",2003,9,15,,,,,,male,,,,,,
355,1,https://arctos.database.museum/search.cfm?collection_object_id=26265718,"Big Cottonwood Canyon, 2 mi W Brighton",40.62347,-111.59505,805,Erethizon,Erethizon dorsatum,Aaron B. Ross,1939,5,6,,,,,,male,,,,,,
364,1,https://arctos.database.museum/search.cfm?collection_object_id=10174191,"Bijou, S end Lake Tahoe, 2 mi from California-Nevada line",38.946671,-119.967499,1006,Erethizon,Erethizon dorsatum,Seth B. Benson,1929,9,9,,,,,,male,,,,,,
365,1,https://arctos.database.museum/search.cfm?collection_object_id=31076359,"Birch River, South Shore",,,,Erethizon,Erethizon dorsatum,,1912,7,23,,,,,,male,,,,,,
368,1,https://arctos.database.museum/search.cfm?collection_object_id=1826941,BITTER LAKE NATIONAL WILDLIFE REFUGE,33.602222,-104.411392,16093,Erethizon,Erethizon dorsatum,Michael A. Mares,1966,8,19,,,,,,male,,,,,,
369,1,https://arctos.database.museum/search.cfm?collection_object_id=1828051,BITTER LAKE NATIONAL WILDLIFE REFUGE,33.602222,-104.411392,16093,Erethizon,Erethizon dorsatum,,1966,8,9,,,,,,male,,,,,,
389,1,https://arctos.database.museum/search.cfm?collection_object_id=10176331,"Burned Corral Canyon, Quinn Canyon Mts.",,,,Erethizon,Erethizon dorsatum,William B. Davis,1933,7,25,,,,,,male,,,,,,
393,1,https://arctos.database.museum/search.cfm?collection_object_id=31440778,ca. 8 mi N. Menard on Hwy 83,,,,Erethizon,Erethizon dorsatum,Michael T. Dixon,2019,10,6,,,,,,male,,,,,,
394,1,https://arctos.database.museum/search.cfm?collection_object_id=28673963,"Camp Bowie, Area 7",31.612407,-98.934642,750,Erethizon,Erethizon dorsatum,Jeffrey B. Doty,2002,11,8,,,,,,male,,,,,,
410,1,https://arctos.database.museum/search.cfm?collection_object_id=31074404,"Captive from Department of Zoology, University of Minnesota",,,,Erethizon,Erethizon dorsatum,,1953,3,21,,,,,,male,,,,,,
420,1,https://arctos.database.museum/search.cfm?collection_object_id=1936735,"CEDROS CANYON, MANZANO MTNS, 5 MI S TIJERAS",35.0086851,-106.3882709,,Erethizon,Erethizon dorsatum,Robert DeWitt Ivey,1948,10,15,,,,,,male,,,,,,
425,1,https://arctos.database.museum/search.cfm?collection_object_id=1774287,"CHAMA, SARGENT RANCH; T31N, R3E",36.9227991,-106.6411971,6824,Erethizon,Erethizon dorsatum,Richard B. Forbes,1958,11,2,,,,,,male,,,,,,
446,1,https://arctos.database.museum/search.cfm?collection_object_id=2343070,"Collins Park  Well; 2.5 mi S, 7.0 mi E Eagle Peak",,,,Erethizon,Erethizon dorsatum,Jennifer K. Frey,1996,2,17,,,,,,male,,,,,,
450,1,https://arctos.database.museum/search.cfm?collection_object_id=26270236,confluence of Deep and Carter creeks,40.85713,-109.73069,415,Erethizon,Erethizon dorsatum,Keith R. Kelson,1947,8,8,,,,,,male,,,,,,
538,1,https://arctos.database.museum/search.cfm?collection_object_id=7210,"Crater Mtn, Tokotna District (2 Crater Mtns, Tokotna?)",,,,Erethizon,Erethizon dorsatum,Otto William Geist,1929,5,25,,,,,,male,,,,,,
554,1,https://arctos.database.museum/search.cfm?collection_object_id=2209733,Denver,39.739154,-104.984703,36500,Erethizon,Erethizon dorsatum,Charles C. Sperry,1931,10,14,,,,,,male,,,,,,
558,1,https://arctos.database.museum/search.cfm?collection_object_id=28671134,"Devils River State Natural Area, 0.25 mi N, 2.25 mi E Headquarters, 7",29.943333,-100.934998,500,Erethizon,Erethizon dorsatum,Joel G. Brant,1999,1,6,,,,,,male,,,,,,
560,1,https://arctos.database.museum/search.cfm?collection_object_id=28671135,"Devils River State Natural Area, 1 mi N, 0.25 mi E Headquarters",29.928467,-100.975336,500,Erethizon,Erethizon dorsatum,"Darin S. Carroll, Cody W. Edwards",1999,1,13,,,,,,male,,,,,,
592,1,https://arctos.database.museum/search.cfm?collection_object_id=10183255,"Elysian Valley, 5.3 mi S, 0.3 mi E Johnstonville",40.30383,-120.57539,3204,Erethizon,Erethizon dorsatum,Charles S. Thaeler Jr.,1960,4,14,,,,,,male,,,,,,
606,1,https://arctos.database.museum/search.cfm?collection_object_id=28090449,Fish Creek Drainage,,,,Erethizon,Erethizon dorsatum,unknown,1968,10,,adt,,,,,male,,,,,,
607,1,https://arctos.database.museum/search.cfm?collection_object_id=31656245,Fisher Lake,,,,Erethizon,Erethizon dorsatum,H. V. Ogden,1898,9,21,,,,,,male,,,,,,
613,1,https://arctos.database.museum/search.cfm?collection_object_id=26344910,"Fishlake Plateay, UT hwy. 25 at Pelican Point",38.56839,-111.68786,20,Erethizon,Erethizon dorsatum,Eric A. Rickart,2004,8,24,,,,,,male,,,,,,
618,1,https://arctos.database.museum/search.cfm?collection_object_id=29937816,FM 2288,31.4739,-100.54,,Erethizon,Erethizon dorsatum,Megan N. Dory,2017,3,10,,,,,,male,,,,,,
624,1,https://arctos.database.museum/search.cfm?collection_object_id=26296656,"Fremont River, 3 mi SE Bicknell",38.306,-111.52713,2414,Erethizon,Erethizon dorsatum,,1956,5,18,,,,,,male,,,,,,
635,1,https://arctos.database.museum/search.cfm?collection_object_id=26303042,"Green River, 0.5 mi upstream from Skull Canyon",40.9111,-109.52769,1622,Erethizon,Erethizon dorsatum,Nowlan K. Dean,1959,7,2,,,,,,male,,,,,,
636,1,https://arctos.database.museum/search.cfm?collection_object_id=27070789,Gunflint Trail (Cook Co. Rd. 12),48.0549,-90.5197,,Erethizon,Erethizon dorsatum,Michael A. Etnier,1991,8,11,,,,,,male,,,,,,
